filename,label,audio_path,cleaned_audio_path,transcript,num_errors,error_density
audio_468.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_468.wav,cleaned_audio\audio_468.wav," I'm not much of a traveler, so this is going to be a bit of a lacking answer.  So typically, because I'm more of a stay-at-home sort of person, an introvert, I don't go out  much, but I do in particular enjoy walking, basically touring neighborhood and such, and  there is one particular route to that.  I particularly enjoy, once you get past a few blocks, is one of the few places here that's  left that's not been developed.  So it's still essentially bushland to a certain degree.  You go to the past some buildings and down a small slope, and on your left you have what  is essentially left over farmland and such, and I'm taking to explain this.  But blah, you go down the road, there's more bushland, a little trees and such, and  while I have some traffic, it's a general slurry.",6.0,0.041379310344827586
audio_477.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_477.wav,cleaned_audio\audio_477.wav," My favorite place to visit is probably sitting in Asia.  Like in Vietnam, the street food is just everywhere.  There's so many people at nighttime. It's so bright and loud.  It's just completely different to what it is here.  I went in towards the winterish, but it doesn't really matter  because it's kind of close to the equator.  So it's still very humid and hot.  But despite that, the nightlife was really nice.",2.0,0.0273972602739726
audio_395.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_395.wav,cleaned_audio\audio_395.wav, The playground in the school has a wide variety of activities that refer to each group of  five to twelve.  It has rope climbing for the older kids.  It has a high stair climber for the big kids and as well for the little kids it has  a area of soft playground just in case they fall.  They could be well not hurt and the playground mainly looks like a whole jungle gym separated  into big kids and then the other half is separated into big kids.  The sounds that I could hear on the playground is mostly security guard cars as well as police  cars or some ambulance because we are next to a hospital.,5.0,0.04310344827586207
audio_1065.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1065.wav,cleaned_audio\audio_1065.wav," My favorite place to visit is Japan. I have been there twice.  Let's try 19 and one in 23. It is a very long flight.  Even in Jairact, you're looking at 12 or 13 hours from DC to Tokyo.  If you have a layover, it's going to be even longer.  My favorite foods to have there is definitely ramen. Of course, sushi.  The main thing that I must always get when I get there is the tuna onigiri.  Tuna mayo onigiri from Family Mart. I can't explain it.  It just tastes really good. Don't go to 7-Eleven. It's not as good.  Is there a particular time? The best time to go to Japan is not the summer or September during the rainy season.  The best time to go in the spring for the cherry blossoms or alternative in the fall  when the leaves start changing colors and the temperature is perfect.",5.0,0.033112582781456956
audio_254.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_254.wav,cleaned_audio\audio_254.wav," I'm a little bit more  I'm a little bit more  I'm a little bit more  I'm a little bit more  I'm a little bit more  I'm a little bit more  I'm a little bit more  I'm a little bit more  I'm a little bit more  I'm a little bit more  So I'm a little bit much  I'm a little bit more  So I'm a little bit more  I'm a little bit more  I'm a little bit more  I'm a little bit more  I'm a little bit more  I'm a little bit more  I'm a little bit more  I'm a little bit delve on  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  Yeah, I'm not out in jail.  You're a real created man Christ.  Yeah, I'm not out in jail.  I'm not out in jail.  Wait. Why Mama b4  I'm not out in jail.  It's more there than I can do.  I don't Need to go through  I don't need to go out  That's not going to help, but we're just settled here.  I'm running now.",39.0,0.12540192926045016
audio_1017.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1017.wav,cleaned_audio\audio_1017.wav," In the school playground, the mites and catch a warm glow over the vibrant scene below.  Children of all ages fill the space, their layoff and the shorter ankle, agnest walls of  the surrounding buildings.  The playground is divided into sections, each blushing with different activities.  There the swings, a group of young children take the turns of pushing each other higher  and higher into the sky.  There begins floating down the trees, meanwhile on the basketball court and intense game  is underway.  With students rambling, passing and shooting with the determination shared on by their classmates  lining the sidelines.  In a quiet corner, a few students sit in the shade of the large street at an overboost.",6.0,0.05084745762711865
audio_1196.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1196.wav,cleaned_audio\audio_1196.wav," In a crowded market, the air buzzes with an energy in the aroma of spices, fruits, and freshly cooked foods  fill the atmosphere. People of all ages and backgrounds, baswell through narrow aisles,  and their voices burning into a cacophony of bargaining and chatter. Colorful stalls in  line in the pathways, each overflow flowing with an airy of goods from vibrant textiles and  exotic fruits to hand-made crops in aromatic herbs. Vendors call out their words,  try to catch the intention of pastors by while customers haggle our prices. Their hands  are just stringed and immediately they're amidst the hassle.",9.0,0.09
audio_358.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_358.wav,cleaned_audio\audio_358.wav," what I've bought...  it's another donation  for you  600 more  nothing to do with it  Rest  eoho  лес  ssl  o f  I'm a little bit stupid, but I'm a little stupid.  Yeah.  I'm a little stupid, but I'm a little stupid.  I'm a little bit stupid, but I'm a little stupid.  Showering all of that stuff, huh?  Buffed.  H嚇 me.  I'm eating.  Nah, no.  I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I  behave I can't let go of you and I recognise you I've been used to with you all my life I can't get out of you and I've been used to with you and I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I'm not that bad, I am not that bad, I'm not that bad",18.0,0.06521739130434782
audio_716.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_716.wav,cleaned_audio\audio_716.wav," So people are selling a lot of food, different kinds of foods.  It could be, it's a sort of culture's market where you can find different types of food  from various cultures like Latin American culture and in different countries of  in the Latin American culture. German food, French food, East Asian food or just Asian food,  I'm like Indian food or or...",4.0,0.06349206349206349
audio_1236.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1236.wav,cleaned_audio\audio_1236.wav," My favorite puppy is watching TV. Whenever I have free time, I love watching television.  It never obstructs my studies. Of these helpers to expand our knowledge and it teaches us several things.  First I like to finish all my school homework and then start watching TV.  This lightens my mood and structure the excitement inside me.  As it increases my curiosity about the world watching different useful stuff on TV enhances my knowledge, origins and gives me lots of joy.  It is a good habit because watching TV escorts a lot of knowledge in various fields.  There are several channels and on TV which represent worldwide a fate.  I watch with the news and I like channels such as...",1.0,0.008333333333333333
audio_807.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_807.wav,cleaned_audio\audio_807.wav," My favorite hobby is reading.  When I read, I can go on exciting adventures without leaving my room.  I love getting lost in different worlds and meeting interesting characters.  Sometimes I read about faraway places or learn new things about topics and curious about.  It's like having a super power to explore endless possibilities.  Reading also helps me relax and unwind after a busy day.  I can cause up with a good book and forget about everything else for a while.  Plus, it's something I can do anytime, anywhere, wherever it's a sunny day at the park or a rainy  afternoon at time. Overall, reading books brings me joy and enriches my life in so many ways.",2.0,0.017094017094017096
audio_490.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_490.wav,cleaned_audio\audio_490.wav," My favorite place to visit.  My favorite place to visit is the beach.  I really love it.  My journey to go to the beach is always like...  I really like to go at least once a year  because I do not live close to the beach.  I really like seafood,  but since I'm a vegetarian,  I can't eat that as much.  So I just eat fruit and put in that snacks.  I like to go on summer,  and I like to go on winter a little bit more  because there's no people.",6.0,0.06521739130434782
audio_492.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_492.wav,cleaned_audio\audio_492.wav," The scrap my favorite visit, my favorite visit, was to Las Vegas. We flew four hours on clean  to arrive there. It was very crowded at first, but as soon as we got to our destination, it was more  more better as far as the crowd. They are local foods there as well. There's different foods of  different countries that we experience. For example, we experience Italian food as well as Arabic food.  I would prefer around August to go there because I feel like December and all the busier seasons,  like summer or spring, does tend to be a little bit more crowded. So I would mainly prefer  the month of August to go to.",6.0,0.05172413793103448
audio_469.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_469.wav,cleaned_audio\audio_469.wav, I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure...  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm going to go to the bathroom.  I'm going to go to the bathroom.  I'm going to go to the bathroom.  I'm going to go to the bathroom.  I'm going to be playing games.  Isadora home?  Yes she is!  She is the biggest house in the world.  She has just called the home.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.  I'm not sure if I can do it.,34.0,0.1118421052631579
audio_890.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_890.wav,cleaned_audio\audio_890.wav," Okay, so I think if I hadn't experienced that best day, well, I think it is very sad why because first  one of the best experience that I experienced not regularly versus when I get a problem with my  friends first going to let's say Laung Nguon and there's a lot of good things or good places in that  in that area there are some bee bar and there are also some what they're called one waterfalls  and the time that we go to what they what they call Pagud Put that is one of the most unique and  very good place in that in that area and I think it is very sad.",15.0,0.13157894736842105
audio_600.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_600.wav,cleaned_audio\audio_600.wav," My goal in life is to make a certain amount of money.  Hopefully I retire early, have a family, have kids, marry my fiancee, be comfortable,  but mostly have the liberty to be able to do what I want, whatever I want, which is meaning,  you know, retiring early. I do want to achieve some professional goals before, before, before doing  so, and that's getting to a more privileged, more, uh, company. So that's one of my goals  that I'm currently working on, is trying to achieve as much as I can before, you know,  it's time to retire, to show my kids that they're that can do it and they can do it as well.",8.0,0.06896551724137931
audio_731.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_731.wav,cleaned_audio\audio_731.wav, ...  ...  ...  ...  ...  ...  ...  ...  ...  ...  ...  ...  ...  ...  ...  ...  ...,16.0,0.9411764705882353
audio_339.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_339.wav,cleaned_audio\audio_339.wav," Probably the best day of my life, till now, it has been the day that I found out that I want  a scholarship study and master's degree in Europe. It's changed completely in my life. It also  gave a different direction to my career overall. I think if that wouldn't have happened,  my career choices would have been very different and I probably wouldn't be living in Austria.  I don't know if in Europe, probably just in Europe. But for me, just as it was like a deal breaker  in many aspects from relationships to my own perspectives about my life.",8.0,0.07920792079207921
audio_909.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_909.wav,cleaned_audio\audio_909.wav, I think that my life would be very different if I hadn't experienced this day.  I wouldn't be here where I am today. I wouldn't be living where I live today.  I wouldn't have my cats and I wouldn't have my wife.  What makes this day special is that this is the day that I met my wife.  We were a long distance for two years and I met her on this day and I feel happy and very nostalgic when I think back on this day.  Just to think about meeting her over and over again makes me happy. Come to ya.,2.0,0.019417475728155338
audio_658.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_658.wav,cleaned_audio\audio_658.wav," most likely you want, but what is, what is, what is, what is, what not so, what happens to that  home. The people are selling their markets. Food, vegetables, and I hear a lot of noise  mainly from the market. I keep baiting me, kids crying and parents yelling. In the day and  the morning it's loud and in the night in the evenings, much more quiet because most  everyone's at home means much busier at the market.",5.0,0.0641025641025641
audio_117.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_117.wav,cleaned_audio\audio_117.wav," Oh, so the sharp scene of crab market, a bit of what are people selling and buying the market?  I'm selling a lot of fruits, you know, a lot of vegetables, some clothes, some small accessories,  some toys, what sounds can he, I just saw a lot of cheddar, some people laughing,  maybe some children crying, wanting stuff, that is crab market. Oh, I think it's quite quiet in  the morning and then throughout the evening it's more packed to more people and more people come,  and they can also be like food stands, the people buying food, can hear people munching,  people getting drinks, a lot of variety of items being sold.",6.0,0.05309734513274336
audio_1082.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1082.wav,cleaned_audio\audio_1082.wav," Okay, okay, so in place I visited I'll describe my visit to Tokyo. I took a very interesting  visit so I went by Shinkansen trained from Nanyanima. I took the Shinkansen to Buddha  training Nanyanima and it was very similar. Just like the speed of our night of the night.  We are seeing the Kardashians. We have this ship as then the Pimpura, as well as the  outfits that are very interesting. So, I'm going to go right there in Tokyo. There's  many beautiful places to visit. I went to several museums. I went to the Palazh. I went  to the bar. So, when you dive in, different tourist places, you're a Disney learn. So,  you know, that seems to be absolutely beautiful places that I visited when I was in Tokyo.  So, it's so interesting to visit Tokyo.",16.0,0.11510791366906475
audio_291.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_291.wav,cleaned_audio\audio_291.wav," The best day of my life, Karanklip, is the day that I was going to university, to university,  which was more than 1,500 kilometers from my home place where I grew up my whole life.  For the first 18 years of my life I have never gone to live anywhere, known one place,  I knew one day, I knew the same people.  So there was such an unreal experience, knowing that I am going to be so far from home,  experiencing new people, experiencing new cultures, experiencing life alone as an...  I could say an adult, but I was a kid, a 17 year old kid going to be exposed to this new world.  This was very terrifying but also very intriguing.  And I see there was one of the best... So I love change, so I always try to move around.",6.0,0.04225352112676056
audio_1066.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1066.wav,cleaned_audio\audio_1066.wav," Touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back, touch your back  feet, feet, feet, feet, feet, feet, feet paul포 you your abs, feet, feet, feet, feet paul포 you tirarpr de volto ni vow you to train your senses  squarely in your body a master, aim 회 unions are to god but effective to experience the good results",7.0,0.03271028037383177
audio_630.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_630.wav,cleaned_audio\audio_630.wav," My goal in life is to leave abundantly to have my own place with my man and just be at peace  living with kindness and easy, not a luxurious life. I just need a nice relaxing life. The goal is to  have our own passive income where we don't have to work our bags or do extra surveys, even though  I have a full time job just because the cost of living is ridiculous. My goal is to  save, to get my house. The only challenge that I see is the money. Like I said, I do have a good  job, I work from home, but I'm over here doing surveys as well because of the extra",6.0,0.05128205128205128
audio_404.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_404.wav,cleaned_audio\audio_404.wav," Alright, we've just tried the senior class group playground.  Let's see, we can start by describing the school for when I was a child.  So it was very colorful.  Lots of kids around my age, lots of kids playing off scotch,  a few kids playing tag, some of them playing dodgeball,  some of them, some of the younger kids playing ducked a goose.  Overall, it's like a really nice day, it's very sunny.  After like a long day, after a long season,  so it's how you're fine and we're just happy.  Everything's very peaceful.  Yeah, it's a good day.",3.0,0.030303030303030304
audio_334.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_334.wav,cleaned_audio\audio_334.wav," That best of all of those that they had to mark. It was a good relationship to all of these  years of love and commitment and to the day that they had dreamt about as long as they  remember. Every single other that was perfect, the way it was beautiful, the ceremony was  touching the manifold and the sacrifice of life. It's around the whole of my views,  its best friends and family and folks who much loved and so. It's also a magical  and I would rather do, which is a day that they started my life with a person I loved and  so do, and it's a day that I would share it with them. When I think about it, they feel  the lessons of joy and openness, whether it's in this crabboard, just one of the bests,  be of my life.",9.0,0.0625
audio_33.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_33.wav,cleaned_audio\audio_33.wav," My goal in life is to become a chartered accountant in South Africa.  I've been studying towards this and I've been working towards this for the past eight years of my life.  I have faced challenges where I've experienced failures, but I'm still resilient and I'm still motivated to always reach my goal.  One motivates me seeing how other people who have been in the same journey as myself have been able to conquer and become chartered accountant and become successful.  Chartered accountant in that my mother also is an integral part of my journey.  She motivates me a lot to reach my goal as well as my family.  They are my biggest motivators and I would like to achieve this not only for myself but for them.",2.0,0.015625
audio_186.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_186.wav,cleaned_audio\audio_186.wav," My favorite hobby is reading books. What I enjoy most of this hobby is diving deep into subjects  that interest me. I will pick a subject and I can focus on specific aspects of it and learn  more about it. The only tools that you need for this hobby are books. I try to read one book a week.  I typically practice this hobby alone, but one of the aspects I enjoy most of this hobby is that I  get to share my experience reading books with others and discussing the topics of the books  and how I perceive them and how they have changed me.",4.0,0.03773584905660377
audio_693.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_693.wav,cleaned_audio\audio_693.wav," The market is always crowded with buffalos, haus etc.  The market place is an expansionally bustling spot where individuals go to purchase things of their needs.  It is a focal point of fascination for the two purchases and vendors.  There is no other place in the zone having so much lively business as the market.  I generally locate a major group of people there.  There are a few shops all enhance it perfectly.  Enormous shops look more all-up.  Representatives come here from distinct locations about to purchase or to sell their items.  The market is constantly swarmer with trucks, horses, donkeys and camels.  They come stacked with the production of the season.  For example, cotton.",4.0,0.034782608695652174
audio_937.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_937.wav,cleaned_audio\audio_937.wav," The day my test results were out, my life filled with joy. I was doing poorly in my studies,  scoring average marks. However, my father taught me to never give up. So I kept studying,  trying to improve and finally got what I am for. The moment my teacher announced that I scored  the highest marks in my class, everyone appalled his it. My friends were smiling with  pride. My teacher was happy and my classmates were surprised when I told my parents about my  results. They were bursting with joy and love. The day after the happiest day of my life was full  of hope and positive energy. Everyone at school had a favorable opinion on me. Everyone was very  supportive and they also acknowledged my knowledge. The happiest day of my life was great but a single  day cannot justify my whole life.",10.0,0.06896551724137931
audio_424.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_424.wav,cleaned_audio\audio_424.wav," k so, do, the, do, oh,  do the, do the, do,  So shoo, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw, raw  我 Sangv gray District singing sound",6.0,0.046511627906976744
audio_1262.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1262.wav,cleaned_audio\audio_1262.wav," May favoritabi is cycling.  I like cycling because I like going up in the morning, getting warmed up and eating food before I ride out.  And when I ride out, the thing that I enjoy the most is the cold air breeze because it is refreshing.  And because it makes my mind feel relaxed while I am cycling across the road.  And the tools that I will be needing for my favorite hobbies, the water bottle and tools so that I could fix my bike when I am crushed in the road.  And I like my hobbies because I like going to the place I want to visit so that it makes me happy when I am visiting a place that I want to visit because I enjoy freedom.",3.0,0.023255813953488372
audio_624.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_624.wav,cleaned_audio\audio_624.wav," My current goal in life is to become a pretty decent and well-known author.  Or maybe like first I'd like to be like a writer that writes about  entertainment news mostly movies, recent releases, and independent short movies.  Some of the challenges is getting noticed and like networking with other creators and maybe  getting sponsors to get more like noticed on social media.  Those like social media game is pretty difficult but it's also like it's  it'll get easier as I continue on.  But Monovitz me is doing something that I actually love doing and I feel like I can be successful at it.",6.0,0.057692307692307696
audio_620.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_620.wav,cleaned_audio\audio_620.wav," It's a wild, true, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical,  magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, defense, magic, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, xx magic, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical, magical,, magical, magical, magical, magical, magical,  I'm going to be a little bit more careful.  I'm going to be a little bit more careful.  I'm going to be a little bit more careful.  I'm going to be a little bit more careful.  I'm going to be a little bit more careful.  I'm going to be a little bit more careful.  I'm going to be a little bit more careful.  I'm going to be a little bit more careful.  I'm going to be a little bit more careful.",9.0,0.0297029702970297
audio_142.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_142.wav,cleaned_audio\audio_142.wav," Hewheel is not yet, foolish he Dash inward, fresh Turn amor al invented  Un contracted  Mishevitse gladiates  Ciao  aarss  Iy el asua e' al prettier ve' ha son eата  I ate games, ate me, ate him, ate him  I ate games, ate him.",20.0,0.46511627906976744
audio_259.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_259.wav,cleaned_audio\audio_259.wav," So I'm describing the best day of my life, at least so far. I love the beach and there is a very special  beach that I went all my life since I was a little girl. And every time that I go back to this  beach I have great memories and I have a great time. So the best day of my life was at this particular  beach and I was not expecting to go there so it was a surprise. It was for my birthday. I think I was  15 or 16 maximum and it was a whole day spending there and just walking around and having some  sunbathing too and also eating a great ice cream and having fun with my...",7.0,0.056910569105691054
audio_503.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_503.wav,cleaned_audio\audio_503.wav," My favorite place of restaurant is a very specific Korean BBQ restaurant.  I like going here because not only is the food somewhat affordable,  but it also offers a lot of delicious items, again for relatively,  well, I don't want to say cheap price, but the food is very worth the price of the offer.  As you come here and you sit down and relax for myself,  and of course, I ordered the original BBQ.  I usually start with my favorite dishes, which is either more of a majority of the time I will  pick how important.  And I start from there until I get to bed at night with eating the beef.  And enjoy myself, actually, this is...  I like going here because not only do I get to eat good food,  but also, I get to spend time with myself.  And away from all my troubles and issues that I usually have in my life,  this is my place where I can just find quite a piece.",9.0,0.05325443786982249
audio_1125.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1125.wav,cleaned_audio\audio_1125.wav," My goal is to try for meaningful connections, personal growth and personal growth impact.  As per to cultivate a life filled with action, cheating, empathy and purposeful action.  I seek to continue to expand my knowledge skills and experience, embracing challenges, opportunities for learning and growth.  By pushing my boundaries and exploring new origins, I am to unlock my full potential and become the first version of my life.  In myself, at the core of my aspirations is a deep desire to make a difference in the other lives of others and contribute to the greater good.  Whether through acts of kindness, through acts of kindness, advocacy for social justice, for fostering community empowerment,  I am committed to leaving a post to impact on the world or only a person or well-being, maintaining balance.",1.0,0.007462686567164179
audio_1332.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_1332.wav,cleaned_audio\audio_1332.wav," My goals in life are ultimate detailed cheap success in life.  My goals are to also have happiness, prosperity and every area in my life,  and the freedom and peace within to be able to carry out my goals.  My goals are also heavily influenced to the hardship of my parents  have had to endure such a peace and radical for the simple fact of being immigrants.  Extremely difficult time they endure due to unemployment and living in poverty  and a low degree of education they receive from their countries.  My goals are so important to me because I view it as a way of barely getting by  out of hard life.  My goal consists of me being first person on my mother's side to ever graduate from college.  My goal also consists of making parents proud of their daughter.  A daughter-daughter will give them more comfortable life.",6.0,0.04054054054054054
audio_52.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_52.wav,cleaned_audio\audio_52.wav," This market seems to about selling produce along with some life animals.  I can clearly hear the sound of animals in the background and a lot of people  moving around between the market area. Throughout the day, the market seems to be  a lot more visited during the mornings and less so at the end of the day.",2.0,0.034482758620689655
audio_558.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_558.wav,cleaned_audio\audio_558.wav, ta da  moi  aaaa  aaaaa  aaaaa  up  bew  I'm not sure if I can get it right.  I'm not sure if I can get it right.  I'm not sure if I can get it right.  I'm not sure if I can get it right.  I'm not sure if I can get it right.  I'm not sure if I can get it right.  I'm not sure if I can get it right.  I'm not sure if I can get it right.  I'm not sure if I can get it right.  I'm not sure if I can get it right.  I'm not sure if I can get it right.  I'm not sure if I can get it right.  I'm not sure if I can get it right.,22.0,0.176
audio_223.wav,4.0,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_223.wav,cleaned_audio\audio_223.wav," My hobby is playing video games. It's just a computer, you know, you can get immersed in it.  You know, it's a love to improve. You play with interest to many different people.  Tools, yeah, I use a good computer. You know, the better technology you have, the better it is.  But I enjoy both doing it on-mountain, but it's definitely more fun without this.  Just having funny interactions. And yeah, there's always new updates, so always new things,  being introduced to complete and it's very fun.",1.0,0.011494252873563218
audio_194.wav,4.5,C:/shl-intern-hiring-assessment/dataset/audios_train/audio_194.wav,cleaned_audio\audio_194.wav," cooking at more than just a hobby for me. It's passion that ignites my creative weight and  nourishment soul. From this is a lot of onions and hot fine with a room of freshly baked  bed filling to kitchen. Every moment's fine cooking is a delightful journey of flavours and textures.  Exploring various cuisines and experimenting that different ingredients excites me whether it's  mastering art of bench bass trees, about 13 spy seas and in an Indian clay I find  joy in the process of learning and honing my culinary skills. Cooking allow me to express myself  creatively like an artist, feeling a palette of flavours I enjoy. Challenges of cropping dishes  that not only taste delicious but also look visually appealing. More over cooking some  people to connect with others, whether I am hosting a dinner party for friends or preparing a  home-made meal for my family. Fact of sharing food brings people together creates cherish memories.",11.0,0.06962025316455696
